,to_user_type,from_user_type,to_user_bot_type,from_user_bot_type,canonical_url,date_published,domain,from_user_id,from_user_screen_name,id,is_mention,site_type,title,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,url_id,site_domain,url_raw,original_query,from_user_botscore,to_user_botscore,tweet_url,pub_date
421,bot,human,other,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,14955353,NBCOlympics,2021-07-24T21:22:38.000Z,1419045382558945281,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.46,https://twitter.com/bev768/status/1419045382558945281,
422,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1144315327385260032,Bishop96991058,2021-07-24T21:22:38.000Z,1419045382558945281,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.88,https://twitter.com/bev768/status/1419045382558945281,
423,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1418042677736525831,Beyotch_Pudding,2021-07-25T01:52:47.000Z,1419113370020548615,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.34,https://twitter.com/bev768/status/1419113370020548615,
424,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,62123765,DPJHodges,2021-07-25T14:35:12.000Z,1419305234640162827,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.37,https://twitter.com/bev768/status/1419305234640162827,
425,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1204652834324668416,bkFreedomForAll,2021-07-25T06:59:07.000Z,1419190457532305409,retweet,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.21,https://twitter.com/bev768/status/1419190457532305409,
427,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1042198078445547520,D321Debbie,2021-07-25T06:52:52.000Z,1419188887411322880,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.16,https://twitter.com/bev768/status/1419188887411322880,
428,bot,bot,other,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,4222596978,ScoJo760,2021-07-25T02:53:28.000Z,1419128638738354180,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.79,https://twitter.com/bev768/status/1419128638738354180,
429,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1289737915883552768,IanBarr72190592,2021-07-25T02:53:28.000Z,1419128638738354180,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.29,https://twitter.com/bev768/status/1419128638738354180,
430,bot,human,other,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1237099216809480192,HellOnHeels2020,2021-07-25T02:53:28.000Z,1419128638738354180,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.83,https://twitter.com/bev768/status/1419128638738354180,
431,bot,human,private_account,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,703922221,HalcyonCat,2021-07-25T02:18:06.000Z,1419119739566104576,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.03,https://twitter.com/bev768/status/1419119739566104576,
432,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1302455125739556869,Leftylockdowns1,2021-07-25T14:20:17.000Z,1419301483950968833,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.42,https://twitter.com/bev768/status/1419301483950968833,
433,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,707065399330799616,HRHBethany,2021-10-18T22:44:48.000Z,1450231416889831427,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.03,https://twitter.com/bev768/status/1450231416889831427,
434,bot,human,self_declared,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,917446633834422274,Tutu1082,2021-08-13T06:11:29.000Z,1426063842770051073,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.2,https://twitter.com/nickisnest/status/1426063842770051073,
435,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1263604554110832645,USATRUMPMAN1,2021-08-13T06:11:29.000Z,1426063842770051073,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.86,https://twitter.com/nickisnest/status/1426063842770051073,
437,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1417562848679632897,vaccinesSaveUsa,2021-08-07T17:14:17.000Z,1424056313844314113,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.31,https://twitter.com/nickisnest/status/1424056313844314113,
438,bot,human,other,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,11856892,MeetThePress,2021-08-07T17:14:17.000Z,1424056313844314113,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.53,https://twitter.com/nickisnest/status/1424056313844314113,
439,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1374231879092731904,SaltyFlGrl,2021-08-06T03:38:34.000Z,1423488645353414656,retweet,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.29,https://twitter.com/nickisnest/status/1423488645353414656,
440,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1408819006304403458,YoloJenkins3,2021-08-06T01:04:36.000Z,1423449896271613954,retweet,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.4,https://twitter.com/nickisnest/status/1423449896271613954,
441,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,830229215941320705,valencj95,2021-08-06T00:47:02.000Z,1423445476892946435,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.04,https://twitter.com/nickisnest/status/1423445476892946435,
442,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,16051471,donlemon,2021-08-08T16:57:43.000Z,1424414532965969927,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.28,https://twitter.com/nickisnest/status/1424414532965969927,
443,bot,human,private_account,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1382002128311345157,Trump07,2021-08-09T14:14:15.000Z,1424735780803645441,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.88,https://twitter.com/nickisnest/status/1424735780803645441,
445,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1373070968,Virtual_Prof,2021-08-08T17:49:45.000Z,1424427628682006532,retweet,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.08,https://twitter.com/nickisnest/status/1424427628682006532,
447,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,3369286269,deBeaumontFndtn,2021-08-08T17:05:25.000Z,1424416469903872000,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.17,https://twitter.com/nickisnest/status/1424416469903872000,
449,bot,human,other,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,197496309,FrankLuntz,2021-08-08T17:05:25.000Z,1424416469903872000,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.49,https://twitter.com/nickisnest/status/1424416469903872000,
452,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,187499473,plnalways,2021-08-08T17:05:25.000Z,1424416469903872000,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.69,https://twitter.com/nickisnest/status/1424416469903872000,
453,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1597752090,Alissa_Moen,2021-08-08T17:03:15.000Z,1424415924979896323,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.15,https://twitter.com/nickisnest/status/1424415924979896323,
454,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1234879375734181888,WorldCOVID19,2021-08-16T01:39:21.000Z,1427082522421235717,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.81,https://twitter.com/nickisnest/status/1427082522421235717,
455,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,14173315,NBCNews,2021-08-16T01:39:21.000Z,1427082522421235717,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.61,https://twitter.com/nickisnest/status/1427082522421235717,
470,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,18846918,OhioState,2021-08-25T02:53:23.000Z,1430362643827658752,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.35,https://twitter.com/nickisnest/status/1430362643827658752,
471,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1005277729711935488,buckeye4nhtown,2021-08-25T02:53:23.000Z,1430362643827658752,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.15,https://twitter.com/nickisnest/status/1430362643827658752,
472,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2811729351,BuckeyeWDW,2021-08-24T22:56:55.000Z,1430303135822712837,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.02,https://twitter.com/nickisnest/status/1430303135822712837,
473,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,25985107,dmdcash,2021-08-24T22:56:55.000Z,1430303135822712837,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.71,https://twitter.com/nickisnest/status/1430303135822712837,
474,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,173291314,Dan_Hope,2021-08-24T22:56:55.000Z,1430303135822712837,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.28,https://twitter.com/nickisnest/status/1430303135822712837,
475,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1227625314928381952,MommyBanter,2021-08-23T22:48:19.000Z,1429938580898598918,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.18,https://twitter.com/nickisnest/status/1429938580898598918,
476,bot,bot,other,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1202078091046207488,bamafan246,2021-08-23T22:48:19.000Z,1429938580898598918,reply,270527883.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.15,0.46,https://twitter.com/nickisnest/status/1429938580898598918,
