,id,username,bot_type,user_type,origin_tweet_date,degree,tweet_url
0,314,MILKA_IG,spammer,bot,2022-09-29,22132,https://twitter.com/MILKA_IG/status/1575399938300825600
1,425,AliceOllstein,spammer,bot,2022-09-27,12557,https://twitter.com/AliceOllstein/status/1574785579585536002
2,337,HelenBranswell,self_declared,bot,2022-09-27,11538,https://twitter.com/HelenBranswell/status/1574791119904325633
3,333,Mulu3010992,spammer,bot,2022-09-27,9198,https://twitter.com/Mulu3010992/status/1574790737505443842
4,343,CDCgov,self_declared,bot,2022-09-27,9069,https://twitter.com/CDCgov/status/1574791580548042752
5,516,ArielCohen37,false (human account),human,2022-09-27,7634,https://twitter.com/ArielCohen37/status/1574781618903998465
6,322,EdenBFKN,false (human account),human,2022-09-27,6978,https://twitter.com/EdenBFKN/status/1574789769225293826
7,196,Patricklubin20,other,bot,2022-10-21,6477,https://twitter.com/Patricklubin20/status/1583573674808213504
8,828,TheMSeries1,false (human account),human,2022-09-27,6357,https://twitter.com/TheMSeries1/status/1574754017548410881
9,991,wherewelive,spammer,bot,2022-09-27,5910,https://twitter.com/wherewelive/status/1574810893782863872
10,562,HPN4Tigray,other,bot,2022-09-27,5814,https://twitter.com/HPN4Tigray/status/1574775079241760771
11,850,JohnFromCA,false (human account),human,2022-09-27,4815,https://twitter.com/JohnFromCA/status/1574755526671491073
12,733,jackfitzdc,false (human account),human,2022-09-27,4127,https://twitter.com/jackfitzdc/status/1574757177851625472
13,815,doctormacias,false (human account),human,2022-09-27,3905,https://twitter.com/doctormacias/status/1574753086249263105
14,468,NationalNurses,false (human account),human,2022-09-27,3766,https://twitter.com/NationalNurses/status/1574778068878647296
15,301,SignHealth,spammer,bot,2022-09-29,3638,https://twitter.com/SignHealth/status/1575397337433776129
16,713,TigrayKwgehEu,spammer,bot,2022-09-27,3632,https://twitter.com/TigrayKwgehEu/status/1574764555779153924
17,916,AlexCastagnoIRL,false (human account),human,2022-09-27,3598,https://twitter.com/AlexCastagnoIRL/status/1574748604157288448
18,264,omctorg,self_declared,bot,2022-09-29,3354,https://twitter.com/omctorg/status/1575393042361720832
19,527,therobanda,false (human account),human,2022-09-27,3288,https://twitter.com/therobanda/status/1574772139974365184
20,660,DrJayVarma,false (human account),human,2022-09-27,3268,https://twitter.com/DrJayVarma/status/1574771239478083584
21,329,msdh,spammer,bot,2022-09-27,3106,https://twitter.com/msdh/status/1574790608253845507
22,524,thehill,self_declared,bot,2022-09-27,2991,https://twitter.com/thehill/status/1574771852295417856
23,654,brhan50964202,spammer,bot,2022-09-27,2770,https://twitter.com/brhan50964202/status/1574771056010731524
24,460,SudanTribune_EN,self_declared,bot,2022-09-27,2744,https://twitter.com/SudanTribune_EN/status/1574777605663883264
25,925,chxse999x,false (human account),human,2022-09-27,2727,https://twitter.com/chxse999x/status/1574749112582524930
26,857,News414MKE,spammer,bot,2022-09-27,2705,https://twitter.com/News414MKE/status/1574755792892448771
27,312,BNOFeed,spammer,bot,2022-09-29,2543,https://twitter.com/BNOFeed/status/1575399340683792385
28,480,geiger_warning,false (human account),human,2022-09-27,2534,https://twitter.com/geiger_warning/status/1574778739262574592
29,869,MCCoyCountyExec,false (human account),human,2022-09-27,2495,https://twitter.com/MCCoyCountyExec/status/1574756380644458496
30,698,ushamcfarling,false (human account),human,2022-09-27,2423,https://twitter.com/ushamcfarling/status/1574763672546721792
31,799,MyHEALTHKKM,false (human account),human,2022-09-27,2375,https://twitter.com/MyHEALTHKKM/status/1574760943686668290
32,382,MoHFW_INDIA,false (human account),human,2022-09-27,2358,https://twitter.com/MoHFW_INDIA/status/1574782424676179968
33,757,michaelrosino,false (human account),human,2022-09-27,2259,https://twitter.com/michaelrosino/status/1574758644901707776
34,716,lieliti,spammer,bot,2022-09-27,2251,https://twitter.com/lieliti/status/1574764765766893569
35,556,Ebrahi_k,private_account,bot,2022-09-27,2250,https://twitter.com/Ebrahi_k/status/1574775061365522438
36,100,Alexander_Tin,false (human account),human,2022-10-24,2139,https://twitter.com/Alexander_Tin/status/1584448747286982656
37,748,WediRaya7,spammer,bot,2022-09-27,2040,https://twitter.com/WediRaya7/status/1574757829759873024
38,995,CityofDenver,other,bot,2022-09-27,1974,https://twitter.com/CityofDenver/status/1574812628228120577
39,321,The519,false (human account),human,2022-09-27,1971,https://twitter.com/The519/status/1574789713898213383
40,596,AsmlashGrantFdn,spammer,bot,2022-09-27,1748,https://twitter.com/AsmlashGrantFdn/status/1574766609692069888
41,294,contagemcorona1,false (human account),human,2022-09-29,1727,https://twitter.com/contagemcorona1/status/1575396304301195264
42,793,NewsLitProject,false (human account),human,2022-09-27,1715,https://twitter.com/NewsLitProject/status/1574760674206646276
43,847,Queenone_16,spammer,bot,2022-09-27,1688,https://twitter.com/Queenone_16/status/1574755230461431809
44,437,Greg0wen,false (human account),human,2022-09-27,1522,https://twitter.com/Greg0wen/status/1574786624872923138
45,792,steph_wils,false (human account),human,2022-09-27,1515,https://twitter.com/steph_wils/status/1574760484036911105
46,790,UKHSA_NorthWest,false (human account),human,2022-09-27,1480,https://twitter.com/UKHSA_NorthWest/status/1574760400826122244
47,731,pewresearch,spammer,bot,2022-09-27,1445,https://twitter.com/pewresearch/status/1574757097937719302
48,317,NYCHealthCommr,self_declared,bot,2022-09-27,1444,https://twitter.com/NYCHealthCommr/status/1574789391473672195
49,709,TheEconomist,self_declared,bot,2022-09-27,1415,https://twitter.com/TheEconomist/status/1574764134692003841
50,736,jakeshieldsajj,false (human account),human,2022-09-27,1396,https://twitter.com/jakeshieldsajj/status/1574757191202242560
51,406,NIHRcommunity,self_declared,bot,2022-09-27,1387,https://twitter.com/NIHRcommunity/status/1574784288809271296
52,763,NoNameThanksMa,false (human account),human,2022-09-27,1341,https://twitter.com/NoNameThanksMa/status/1574758974888476675
53,686,UKHSA,other,bot,2022-09-27,1320,https://twitter.com/UKHSA/status/1574762579440070656
54,734,ChrisEd16512812,spammer,bot,2022-09-27,1268,https://twitter.com/ChrisEd16512812/status/1574757187418718208
55,645,NovElection2024,spammer,bot,2022-09-27,1255,https://twitter.com/NovElection2024/status/1574770280874098693
56,122,IDPH,false (human account),human,2022-10-20,1252,https://twitter.com/IDPH/status/1583175437768802304
57,205,BHOCPartners,spammer,bot,2022-10-24,1237,https://twitter.com/BHOCPartners/status/1584640191473807362
58,2,Not_the_Bee,other,bot,2022-10-25,1185,https://twitter.com/Not_the_Bee/status/1585004145106296832
59,569,HeySlattz,spammer,bot,2022-09-27,1185,https://twitter.com/HeySlattz/status/1574775700967624708
60,700,billandtuna,false (human account),human,2022-09-27,1161,https://twitter.com/billandtuna/status/1574763829078405126
61,682,truthisjustice2,false (human account),human,2022-09-27,1105,https://twitter.com/truthisjustice2/status/1574762353169686539
62,975,KomodoHealth,other,bot,2022-09-26,1033,https://twitter.com/KomodoHealth/status/1574513068888903682
63,327,stephensemler,spammer,bot,2022-09-27,1022,https://twitter.com/stephensemler/status/1574790402879754241
64,965,ZombifiedMedia,false (human account),human,2022-09-26,1012,https://twitter.com/ZombifiedMedia/status/1574468635375960065
65,1002,ValeriaRoman,spammer,bot,2022-09-27,1007,https://twitter.com/ValeriaRoman/status/1574898131757670416
66,1106,a1_bloke,other,bot,2022-09-27,1007,https://twitter.com/a1_bloke/status/1574874547215630338
67,1105,TARDIS75,spammer,bot,2022-09-27,1005,https://twitter.com/TARDIS75/status/1574822866419228673
68,1001,BDruider,spammer,bot,2022-09-27,1003,https://twitter.com/BDruider/status/1574865878398607361
69,1102,TCPHtweets,false (human account),human,2022-09-27,999,https://twitter.com/TCPHtweets/status/1574660211633102848
70,994,FranMiFree,spammer,bot,2022-09-27,980,https://twitter.com/FranMiFree/status/1574812033811456002
71,222,Monkeypoxmeter,spammer,bot,2022-10-28,979,https://twitter.com/Monkeypoxmeter/status/1585807524456026118
72,500,DeafRainbowUK,other,bot,2022-09-27,969,https://twitter.com/DeafRainbowUK/status/1574780576200015874
73,984,HalodocID,self_declared,bot,2022-09-27,964,https://twitter.com/HalodocID/status/1574729522314121217
74,982,SexySassyGenius,false (human account),human,2022-09-27,960,https://twitter.com/SexySassyGenius/status/1574717856926691328
75,623,CDCMMWR,spammer,bot,2022-09-27,954,https://twitter.com/CDCMMWR/status/1574768666654420994
76,340,MoCoDHHS,false (human account),human,2022-09-27,953,https://twitter.com/MoCoDHHS/status/1574791459643039745
77,958,Sargans2,false (human account),human,2022-09-27,953,https://twitter.com/Sargans2/status/1574752243034693632
78,956,ArbitraryReign,false (human account),human,2022-09-27,950,https://twitter.com/ArbitraryReign/status/1574752143328030720
79,952,ProfKevinFenton,false (human account),human,2022-09-27,943,https://twitter.com/ProfKevinFenton/status/1574751621258559490
80,951,MilosZac,false (human account),human,2022-09-27,942,https://twitter.com/MilosZac/status/1574751371189960704
81,950,amymaxmen,false (human account),human,2022-09-27,941,https://twitter.com/amymaxmen/status/1574751342773403648
82,454,EricPhDing,false (human account),human,2022-09-27,938,https://twitter.com/EricPhDing/status/1574789270493175810
83,624,NirTsabar,false (human account),human,2022-09-27,937,https://twitter.com/NirTsabar/status/1574768668566855680
84,947,jeffntaxes,false (human account),human,2022-09-27,936,https://twitter.com/jeffntaxes/status/1574751167506251785
85,938,Kholo747,false (human account),human,2022-09-27,923,https://twitter.com/Kholo747/status/1574750507545264133
86,510,amfAR,other,bot,2022-09-27,919,https://twitter.com/amfAR/status/1574781018933907457
87,934,CarlosdelRio7,false (human account),human,2022-09-27,918,https://twitter.com/CarlosdelRio7/status/1574750136193888258
88,933,ibepacse,spammer,bot,2022-09-27,917,https://twitter.com/ibepacse/status/1574749822577516544
89,931,PNACstreetgang,false (human account),human,2022-09-27,914,https://twitter.com/PNACstreetgang/status/1574749674660954112
90,924,HIVGov,false (human account),human,2022-09-27,907,https://twitter.com/HIVGov/status/1574749104307023872
91,921,thecentersquare,spammer,bot,2022-09-27,904,https://twitter.com/thecentersquare/status/1574748764711321608
92,608,maryloupatey,false (human account),human,2022-09-27,899,https://twitter.com/maryloupatey/status/1574767342868992000
93,915,Ashley24706243,spammer,bot,2022-09-27,897,https://twitter.com/Ashley24706243/status/1574748594841976832
94,909,ARSCORSE1,self_declared,bot,2022-09-27,887,https://twitter.com/ARSCORSE1/status/1574748165399625730
95,906,CUNY,false (human account),human,2022-09-27,883,https://twitter.com/CUNY/status/1574747912411951104
96,450,JpKillinsharps,spammer,bot,2022-09-27,880,https://twitter.com/JpKillinsharps/status/1574789116784353281
97,904,GodAlcove,false (human account),human,2022-09-27,880,https://twitter.com/GodAlcove/status/1574747708249751559
98,903,DrAJRodriguezM,false (human account),human,2022-09-27,879,https://twitter.com/DrAJRodriguezM/status/1574747678977794048
99,902,ZalinskyS,false (human account),human,2022-09-27,878,https://twitter.com/ZalinskyS/status/1574747631649054720
100,899,BillyBurnzy,spammer,bot,2022-09-27,873,https://twitter.com/BillyBurnzy/status/1574747418985656323
101,153,RolandBakerIII,spammer,bot,2022-10-22,870,https://twitter.com/RolandBakerIII/status/1583698135112888320
102,895,CNN,spammer,bot,2022-09-27,865,https://twitter.com/CNN/status/1574747240370798593
103,893,NSF,false (human account),human,2022-09-27,861,https://twitter.com/NSF/status/1574747202538577920
104,191,DDPHE,spammer,bot,2022-10-20,860,https://twitter.com/DDPHE/status/1583150263468437505
105,889,NACCHOalerts,false (human account),human,2022-09-27,854,https://twitter.com/NACCHOalerts/status/1574746727525097472
106,16,reluctantlyjoe,other,bot,2022-10-26,849,https://twitter.com/reluctantlyjoe/status/1585378410087747585
107,885,bibimpg_ufrj,spammer,bot,2022-09-27,848,https://twitter.com/bibimpg_ufrj/status/1574757007738998785
108,884,scoobschrisRL,false (human account),human,2022-09-27,846,https://twitter.com/scoobschrisRL/status/1574756935588536324
109,880,ZNidaw,false (human account),human,2022-09-27,841,https://twitter.com/ZNidaw/status/1574756777975025665
110,878,SLAY_NO,false (human account),human,2022-09-27,839,https://twitter.com/SLAY_NO/status/1574756692667113473
111,877,Yonigussie,spammer,bot,2022-09-27,838,https://twitter.com/Yonigussie/status/1574756626950660098
112,873,vbspurs,false (human account),human,2022-09-27,831,https://twitter.com/vbspurs/status/1574756545396674569
113,872,DrSamiSchalk,false (human account),human,2022-09-27,830,https://twitter.com/DrSamiSchalk/status/1574756541760241664
114,868,THTCymru,false (human account),human,2022-09-27,825,https://twitter.com/THTCymru/status/1574756328043601928
115,865,wingod,false (human account),human,2022-09-27,820,https://twitter.com/wingod/status/1574756203825332224
116,862,AnswersNetwork,spammer,bot,2022-09-27,815,https://twitter.com/AnswersNetwork/status/1574756063089496065
117,861,HCNowRadio,false (human account),human,2022-09-27,813,https://twitter.com/HCNowRadio/status/1574756041522397184
118,860,THTorguk,false (human account),human,2022-09-27,812,https://twitter.com/THTorguk/status/1574755856561971201
119,577,mayocliniclabs,false (human account),human,2022-09-27,809,https://twitter.com/mayocliniclabs/status/1574775952692887552
120,539,jiggyjayy2,false (human account),human,2022-09-27,799,https://twitter.com/jiggyjayy2/status/1574773298239520770
121,846,ufmg,self_declared,bot,2022-09-27,795,https://twitter.com/ufmg/status/1574755201227137031
122,393,KindrachukJason,false (human account),human,2022-09-27,782,https://twitter.com/KindrachukJason/status/1574783421355888640
123,836,TheDeniseFlores,false (human account),human,2022-09-27,780,https://twitter.com/TheDeniseFlores/status/1574754574405181443
124,834,15bnNdrf,spammer,bot,2022-09-27,778,https://twitter.com/15bnNdrf/status/1574754446009339907
125,831,VanirErik,false (human account),human,2022-09-27,772,https://twitter.com/VanirErik/status/1574754319316000770
126,827,ChamiltonCEO,false (human account),human,2022-09-27,767,https://twitter.com/ChamiltonCEO/status/1574753957926391808
127,825,Phil_Lewis_,false (human account),human,2022-09-27,765,https://twitter.com/Phil_Lewis_/status/1574753619513155586
128,824,B_Abstract,false (human account),human,2022-09-27,764,https://twitter.com/B_Abstract/status/1574753567574982658
129,822,ncdhhs,false (human account),human,2022-09-27,761,https://twitter.com/ncdhhs/status/1574753386947280898
130,819,MailMyStatement,spammer,bot,2022-09-27,758,https://twitter.com/MailMyStatement/status/1574753223684100101
131,818,AmeshAA,false (human account),human,2022-09-27,756,https://twitter.com/AmeshAA/status/1574753196215525376
132,814,NYTHealth,spammer,bot,2022-09-27,751,https://twitter.com/NYTHealth/status/1574752829180215296
133,811,CDC_eHealth,self_declared,bot,2022-09-27,745,https://twitter.com/CDC_eHealth/status/1574752478804946944
134,810,ThePharmaLetter,spammer,bot,2022-09-27,743,https://twitter.com/ThePharmaLetter/status/1574752445187637256
135,809,ARAllianceOrg,false (human account),human,2022-09-27,741,https://twitter.com/ARAllianceOrg/status/1574752377730924549
136,808,pozmagazine,other,bot,2022-09-27,740,https://twitter.com/pozmagazine/status/1574752298902949889
137,801,monkeypox_stats,spammer,bot,2022-09-27,729,https://twitter.com/monkeypox_stats/status/1574761058602029058
138,797,ChicoRingler,false (human account),human,2022-09-27,723,https://twitter.com/ChicoRingler/status/1574760894764318720
139,796,johngounaris,false (human account),human,2022-09-27,722,https://twitter.com/johngounaris/status/1574760880364978179
140,523,UAMS_DBMI,spammer,bot,2022-09-27,710,https://twitter.com/UAMS_DBMI/status/1574771514809122824
141,787,tigresseleanor,spammer,bot,2022-09-27,709,https://twitter.com/tigresseleanor/status/1574760297788735489
142,541,RyanTolson4,false (human account),human,2022-09-27,701,https://twitter.com/RyanTolson4/status/1574773571406417923
143,777,Ssirr57,spammer,bot,2022-09-27,690,https://twitter.com/Ssirr57/status/1574759982553243649
144,775,adynski,false (human account),human,2022-09-27,687,https://twitter.com/adynski/status/1574759869256695811
145,768,HungAladdin,false (human account),human,2022-09-27,677,https://twitter.com/HungAladdin/status/1574759285430824960
146,756,wwright75,spammer,bot,2022-09-27,660,https://twitter.com/wwright75/status/1574758635263197188
147,755,idlette,false (human account),human,2022-09-27,658,https://twitter.com/idlette/status/1574758625121378321
148,300,Monkeypoxx,other,bot,2022-09-29,657,https://twitter.com/Monkeypoxx/status/1575396911053275138
149,752,MeganMc_Littler,spammer,bot,2022-09-27,655,https://twitter.com/MeganMc_Littler/status/1574758430211981313
150,750,DNCClimate,false (human account),human,2022-09-27,652,https://twitter.com/DNCClimate/status/1574757950534696969
151,738,Dr_Lalombriz_P,false (human account),human,2022-09-27,638,https://twitter.com/Dr_Lalombriz_P/status/1574757363147575297
152,728,ColumbiaSIG,false (human account),human,2022-09-27,623,https://twitter.com/ColumbiaSIG/status/1574765918428839937
153,726,chineseciv,spammer,bot,2022-09-27,621,https://twitter.com/chineseciv/status/1574765837059235842
154,725,AnonRawBooty,spammer,bot,2022-09-27,619,https://twitter.com/AnonRawBooty/status/1574765764644687872
155,724,UKHSA_WestMids,false (human account),human,2022-09-27,617,https://twitter.com/UKHSA_WestMids/status/1574765606439731200
156,717,CoolHand8271,false (human account),human,2022-09-27,605,https://twitter.com/CoolHand8271/status/1574764794590203905
157,715,12erock,spammer,bot,2022-09-27,602,https://twitter.com/12erock/status/1574764763573264385
158,714,nypost,spammer,bot,2022-09-27,600,https://twitter.com/nypost/status/1574764623508684801
159,275,redouad,other,bot,2022-09-29,597,https://twitter.com/redouad/status/1575394283510648832
160,707,KodyKinsley,false (human account),human,2022-09-27,589,https://twitter.com/KodyKinsley/status/1574764034880339976
161,704,Qual_Insights,spammer,bot,2022-09-27,585,https://twitter.com/Qual_Insights/status/1574763898712072197
162,703,sbABetterLeader,false (human account),human,2022-09-27,583,https://twitter.com/sbABetterLeader/status/1574763889182605313
163,702,MarieFleur3,false (human account),human,2022-09-27,582,https://twitter.com/MarieFleur3/status/1574763842982350848
164,694,FDRLST,self_declared,bot,2022-09-27,571,https://twitter.com/FDRLST/status/1574763435534991361
165,693,CraigCaplan,spammer,bot,2022-09-27,569,https://twitter.com/CraigCaplan/status/1574763321710252033
166,490,truthhurts_the,false (human account),human,2022-09-27,559,https://twitter.com/truthhurts_the/status/1574779379921690626
167,677,LazarusLong13,false (human account),human,2022-09-27,544,https://twitter.com/LazarusLong13/status/1574762162672787457
168,676,DukeU,false (human account),human,2022-09-27,543,https://twitter.com/DukeU/status/1574762132968771590
169,675,RadioJamaicaFM,spammer,bot,2022-09-27,542,https://twitter.com/RadioJamaicaFM/status/1574762127960711170
170,674,CovidEcoles,false (human account),human,2022-09-27,540,https://twitter.com/CovidEcoles/status/1574761939745787905
171,672,sleepyknave,false (human account),human,2022-09-27,538,https://twitter.com/sleepyknave/status/1574761849144446978
172,667,JosephTucker,false (human account),human,2022-09-27,532,https://twitter.com/JosephTucker/status/1574761459640573953
173,246,GiveUsAQuid,false (human account),human,2022-09-29,525,https://twitter.com/GiveUsAQuid/status/1575391037048111104
174,659,UptTarzan,false (human account),human,2022-09-27,520,https://twitter.com/UptTarzan/status/1574771218573676547
175,657,RusticusShack18,spammer,bot,2022-09-27,518,https://twitter.com/RusticusShack18/status/1574771084427423746
176,656,JabariBrisport,false (human account),human,2022-09-27,516,https://twitter.com/JabariBrisport/status/1574771071999410176
177,653,ParaMicroBio,false (human account),human,2022-09-27,511,https://twitter.com/ParaMicroBio/status/1574770954928013315
178,652,zewdu_mawcha,spammer,bot,2022-09-27,510,https://twitter.com/zewdu_mawcha/status/1574770943498588161
179,651,navajodephealth,false (human account),human,2022-09-27,508,https://twitter.com/navajodephealth/status/1574770860602589186
180,650,KMOV,false (human account),human,2022-09-27,507,https://twitter.com/KMOV/status/1574770660408270858
181,649,theiagen,false (human account),human,2022-09-27,506,https://twitter.com/theiagen/status/1574770649628921857
182,648,mjandrejko,false (human account),human,2022-09-27,505,https://twitter.com/mjandrejko/status/1574770634453917696
183,647,JenniferShutt,false (human account),human,2022-09-27,504,https://twitter.com/JenniferShutt/status/1574770563037495297
184,641,AfricaCDC,false (human account),human,2022-09-27,494,https://twitter.com/AfricaCDC/status/1574769909124534274
185,638,RaquelaHernand,false (human account),human,2022-09-27,489,https://twitter.com/RaquelaHernand/status/1574769760348344321
186,629,lizhenry,false (human account),human,2022-09-27,476,https://twitter.com/lizhenry/status/1574768983957540866
187,334,NJDeptofHealth,spammer,bot,2022-09-27,467,https://twitter.com/NJDeptofHealth/status/1574790749555757056
188,622,LayahHeilpern,false (human account),human,2022-09-27,465,https://twitter.com/LayahHeilpern/status/1574768652855156740
189,621,TAGTeam_Tweets,false (human account),human,2022-09-27,464,https://twitter.com/TAGTeam_Tweets/status/1574768420524101634
190,620,oumgbako,false (human account),human,2022-09-27,463,https://twitter.com/oumgbako/status/1574768338265378816
191,619,themohwgovjm,false (human account),human,2022-09-27,462,https://twitter.com/themohwgovjm/status/1574768296787943425
192,614,MedResJourno,false (human account),human,2022-09-27,453,https://twitter.com/MedResJourno/status/1574767869316972544
193,611,LizHighleyman,false (human account),human,2022-09-27,450,https://twitter.com/LizHighleyman/status/1574767777683996672
194,607,Frutebrute1,false (human account),human,2022-09-27,446,https://twitter.com/Frutebrute1/status/1574767323252146176
195,603,tododiaarmy,false (human account),human,2022-09-27,441,https://twitter.com/tododiaarmy/status/1574766974244110339
196,602,JJVergaraDiaz,false (human account),human,2022-09-27,440,https://twitter.com/JJVergaraDiaz/status/1574766952010158082
197,600,itech_network,false (human account),human,2022-09-27,437,https://twitter.com/itech_network/status/1574766825358987265
198,599,ClarkCardone,false (human account),human,2022-09-27,436,https://twitter.com/ClarkCardone/status/1574766815804362754
199,595,MiamiDadeEM,self_declared,bot,2022-09-27,430,https://twitter.com/MiamiDadeEM/status/1574766558370463750
200,594,BUCEID,false (human account),human,2022-09-27,428,https://twitter.com/BUCEID/status/1574766333858025473
201,593,CPA_Trendlines,spammer,bot,2022-09-27,427,https://twitter.com/CPA_Trendlines/status/1574766206263128065
202,45,HITE_SITE,other,bot,2022-10-27,425,https://twitter.com/HITE_SITE/status/1585677833963278419
203,407,SkinOfColor,spammer,bot,2022-09-27,425,https://twitter.com/SkinOfColor/status/1574784360238178305
204,592,tmhtesting,false (human account),human,2022-09-27,425,https://twitter.com/tmhtesting/status/1574766026633486336
205,591,phagafaga,false (human account),human,2022-09-27,424,https://twitter.com/phagafaga/status/1574777212166758400
206,590,awyllie13,false (human account),human,2022-09-27,423,https://twitter.com/awyllie13/status/1574777037906223104
207,588,Quinloiz,false (human account),human,2022-09-27,421,https://twitter.com/Quinloiz/status/1574776458912075776
208,586,Lizmoh3,false (human account),human,2022-09-27,419,https://twitter.com/Lizmoh3/status/1574776250262069253
209,398,NYCHealthCMO,spammer,bot,2022-09-27,417,https://twitter.com/NYCHealthCMO/status/1574783585269186564
210,580,TwiggySheri,false (human account),human,2022-09-27,408,https://twitter.com/TwiggySheri/status/1574776084775768065
211,346,mizzbeethebody,spammer,bot,2022-09-27,405,https://twitter.com/mizzbeethebody/status/1574791712148439040
212,576,WhiteBearWhitey,false (human account),human,2022-09-27,403,https://twitter.com/WhiteBearWhitey/status/1574775925203419140
213,200,Eurosurveillanc,other,bot,2022-10-23,401,https://twitter.com/Eurosurveillanc/status/1584244470702571521
214,29,nycHealthy,self_declared,bot,2022-10-27,396,https://twitter.com/nycHealthy/status/1585426528971927552
215,433,AgenciaOjo,spammer,bot,2022-09-27,393,https://twitter.com/AgenciaOjo/status/1574786271716823041
216,378,StonewallChico,false (human account),human,2022-09-27,388,https://twitter.com/StonewallChico/status/1574795980595027971
217,566,waasabaay,false (human account),human,2022-09-27,388,https://twitter.com/waasabaay/status/1574775441952587776
218,565,VictorianCHO,other,bot,2022-09-27,387,https://twitter.com/VictorianCHO/status/1574775436365930497
219,564,rickberke,false (human account),human,2022-09-27,385,https://twitter.com/rickberke/status/1574775273081503745
220,430,david2400,false (human account),human,2022-09-27,375,https://twitter.com/david2400/status/1574786129433223174
221,553,BigDick_Will_,false (human account),human,2022-09-27,365,https://twitter.com/BigDick_Will_/status/1574774729243873282
222,552,diariofarma,self_declared,bot,2022-09-27,364,https://twitter.com/diariofarma/status/1574774550956572673
223,323,drpatesblog,false (human account),human,2022-09-27,360,https://twitter.com/drpatesblog/status/1574789808748109831
224,549,calicoestrella,false (human account),human,2022-09-27,360,https://twitter.com/calicoestrella/status/1574774312569118722
225,546,ISGLOBALorg,false (human account),human,2022-09-27,356,https://twitter.com/ISGLOBALorg/status/1574774049913405441
226,544,Rainbw_mansion,false (human account),human,2022-09-27,353,https://twitter.com/Rainbw_mansion/status/1574773884083224577
227,543,marteneriksson,false (human account),human,2022-09-27,352,https://twitter.com/marteneriksson/status/1574773750016446464
228,540,johnnydollar01,false (human account),human,2022-09-27,349,https://twitter.com/johnnydollar01/status/1574773509745963008
229,537,chainsawwade1,false (human account),human,2022-09-27,346,https://twitter.com/chainsawwade1/status/1574772953685934080
230,535,GenetixVideos,false (human account),human,2022-09-27,343,https://twitter.com/GenetixVideos/status/1574772750056660993
231,534,Wallythegoat666,false (human account),human,2022-09-27,342,https://twitter.com/Wallythegoat666/status/1574772707794817024
232,380,e_Avversi,spammer,bot,2022-09-27,341,https://twitter.com/e_Avversi/status/1574782325237358593
233,532,ArlCoVAPatch,spammer,bot,2022-09-27,339,https://twitter.com/ArlCoVAPatch/status/1574772381754839047
234,92,19thnews,other,bot,2022-10-23,337,https://twitter.com/19thnews/status/1584312031381172225
235,417,skier_doc,false (human account),human,2022-09-27,337,https://twitter.com/skier_doc/status/1574785028147535873
236,531,Wyatt1Johnson,false (human account),human,2022-09-27,337,https://twitter.com/Wyatt1Johnson/status/1574772319662268417
237,415,UCLALuskin,spammer,bot,2022-09-27,333,https://twitter.com/UCLALuskin/status/1574784996803371008
238,254,upcells,spammer,bot,2022-09-29,331,https://twitter.com/upcells/status/1575391610547773442
239,526,davidray_17,false (human account),human,2022-09-27,330,https://twitter.com/davidray_17/status/1574771980338925568
240,525,dollysays_,false (human account),human,2022-09-27,329,https://twitter.com/dollysays_/status/1574771857160552450
241,522,MagaMann82,false (human account),human,2022-09-27,324,https://twitter.com/MagaMann82/status/1574782279800573954
